intdate,ri,cpi,gdp,inf,unp,dji_open,dji_open_lag30,dji_open_lag90,dji_open_lag365,dji_close,dji_close_lag30,dji_close_lag90,dji_close_lag365,dji_high,dji_high_lag30,dji_high_lag90,dji_high_lag365,dji_low,dji_low_lag30,dji_low_lag90,dji_low_lag365
19710511,f,17.00299978,,4.29276669,,937.25000000,-33.77000000,-98.33000000,,937.25000000,-33.77000000,-98.33000000,,937.25000000,-33.77000000,-98.33000000,,937.25000000,-33.77000000,-98.33000000,
19710512,f,17.00299978,,4.29276669,,937.46000000,-34.07000000,-106.89000000,,937.46000000,-34.07000000,-106.89000000,,937.46000000,-34.07000000,-106.89000000,,937.46000000,-34.07000000,-106.89000000,
19710513,f,17.00299978,,4.29276669,,936.34000000,-31.97000000,-100.57000000,,936.34000000,-31.97000000,-100.57000000,,936.34000000,-31.97000000,-100.57000000,,936.34000000,-31.97000000,-100.57000000,
19710514,f,17.00299978,,4.29276669,,936.06000000,-32.18000000,-98.09000000,,936.06000000,-32.18000000,-98.09000000,,936.06000000,-32.18000000,-98.09000000,,936.06000000,-32.18000000,-98.09000000,
19710517,f,17.00299978,,4.29276669,,921.30000000,-18.26000000,-83.47000000,,921.30000000,-18.26000000,-83.47000000,,921.30000000,-18.26000000,-83.47000000,,921.30000000,-18.26000000,-83.47000000,
19710518,f,17.00299978,,4.29276669,,918.56000000,-13.49000000,-81.55000000,,918.56000000,-13.49000000,-81.55000000,,918.56000000,-13.49000000,-81.55000000,,918.56000000,-13.49000000,-81.55000000,
19710519,f,17.00299978,,4.29276669,,920.04000000,-7.31000000,-82.83000000,,920.04000000,-7.31000000,-82.83000000,,920.04000000,-7.31000000,-82.83000000,,920.04000000,-7.31000000,-82.83000000,
19710520,f,17.00299978,,4.29276669,,923.41000000,-4.92000000,-79.22000000,,923.41000000,-4.92000000,-79.22000000,,923.41000000,-4.92000000,-79.22000000,,923.41000000,-4.92000000,-79.22000000,
19710521,f,17.00299978,,4.29276669,,921.87000000,-1.48000000,-80.76000000,,921.87000000,-1.48000000,-80.76000000,,921.87000000,-1.48000000,-80.76000000,,921.87000000,-1.48000000,-80.76000000,
19710524,f,17.00299978,,4.29276669,,913.15000000,13.49000000,-69.84000000,,913.15000000,13.49000000,-69.84000000,,913.15000000,13.49000000,-69.84000000,,913.15000000,13.49000000,-69.84000000,
19710525,f,17.00299978,,4.29276669,,906.69000000,20.59000000,-60.99000000,,906.69000000,20.59000000,-60.99000000,,906.69000000,20.59000000,-60.99000000,,906.69000000,20.59000000,-60.99000000,
19710526,f,17.00299978,,4.29276669,,906.41000000,26.14000000,-58.59000000,,906.41000000,26.14000000,-58.59000000,,906.41000000,26.14000000,-58.59000000,,906.41000000,26.14000000,-58.59000000,
19710527,f,17.00299978,,4.29276669,,905.78000000,32.39000000,-56.31000000,,905.78000000,32.39000000,-56.31000000,,905.78000000,32.39000000,-56.31000000,,905.78000000,32.39000000,-56.31000000,
19710528,f,17.00299978,,4.29276669,,907.81000000,32.40000000,-57.86000000,,907.81000000,32.40000000,-57.86000000,,907.81000000,32.40000000,-57.86000000,,907.81000000,32.40000000,-57.86000000,
19710601,f,17.08738192,,4.29276669,,913.65000000,35.20000000,-58.91000000,,913.65000000,35.20000000,-58.91000000,,913.65000000,35.20000000,-58.91000000,,913.65000000,35.20000000,-58.91000000,
19710602,f,17.08738192,,4.29276669,,919.62000000,24.80000000,-58.31000000,,919.62000000,24.80000000,-58.31000000,,919.62000000,24.80000000,-58.31000000,,919.62000000,24.80000000,-58.31000000,
19710603,f,17.08738192,,4.29276669,,921.30000000,20.03000000,-55.68000000,,921.30000000,20.03000000,-55.68000000,,921.30000000,20.03000000,-55.68000000,,921.30000000,20.03000000,-55.68000000,
19710604,f,17.08738192,,4.29276669,,922.15000000,18.48000000,-55.36000000,,922.15000000,18.48000000,-55.36000000,,922.15000000,18.48000000,-55.36000000,,922.15000000,18.48000000,-55.36000000,
19710607,f,17.08738192,,4.29276669,,923.06000000,24.73000000,-62.23000000,,923.06000000,24.73000000,-62.23000000,,923.06000000,24.73000000,-62.23000000,,923.06000000,24.73000000,-62.23000000,
19710608,f,17.08738192,,4.29276669,,915.01000000,28.99000000,-49.87000000,,915.01000000,28.99000000,-49.87000000,,915.01000000,28.99000000,-49.87000000,,915.01000000,28.99000000,-49.87000000,
19710609,f,17.08738192,,4.29276669,,912.46000000,34.63000000,-43.96000000,,912.46000000,34.63000000,-43.96000000,,912.46000000,34.63000000,-43.96000000,,912.46000000,34.63000000,-43.96000000,
19710610,f,17.08738192,,4.29276669,,915.96000000,34.86000000,-38.15000000,,915.96000000,34.86000000,-38.15000000,,915.96000000,34.86000000,-38.15000000,,915.96000000,34.86000000,-38.15000000,
19710611,f,17.08738192,,4.29276669,,916.47000000,31.68000000,-41.88000000,,916.47000000,31.68000000,-41.88000000,,916.47000000,31.68000000,-41.88000000,,916.47000000,31.68000000,-41.88000000,
19710614,f,17.08738192,,4.29276669,,907.71000000,34.04000000,-31.48000000,,907.71000000,34.04000000,-31.48000000,,907.71000000,34.04000000,-31.48000000,,907.71000000,34.04000000,-31.48000000,
19710615,f,17.08738192,,4.29276669,,907.20000000,25.21000000,-32.41000000,,907.20000000,25.21000000,-32.41000000,,907.20000000,25.21000000,-32.41000000,,907.20000000,25.21000000,-32.41000000,
19710616,f,17.08738192,,4.29276669,,908.59000000,29.86000000,-32.02000000,,908.59000000,29.86000000,-32.02000000,,908.59000000,29.86000000,-32.02000000,,908.59000000,29.86000000,-32.02000000,
19710617,f,17.08738192,,4.29276669,,906.25000000,33.67000000,-24.13000000,,906.25000000,33.67000000,-24.13000000,,906.25000000,33.67000000,-24.13000000,,906.25000000,33.67000000,-24.13000000,
19710618,f,17.08738192,,4.29276669,,889.16000000,48.23000000,-9.37000000,,889.16000000,48.23000000,-9.37000000,,889.16000000,48.23000000,-9.37000000,,889.16000000,48.23000000,-9.37000000,
19710621,f,17.08738192,,4.29276669,,876.53000000,60.44000000,4.56000000,,876.53000000,60.44000000,4.56000000,,876.53000000,60.44000000,4.56000000,,876.53000000,60.44000000,4.56000000,
19710622,f,17.08738192,,4.29276669,,874.42000000,58.13000000,10.92000000,,874.42000000,58.13000000,10.92000000,,874.42000000,58.13000000,10.92000000,,874.42000000,58.13000000,10.92000000,
19710623,f,17.08738192,,4.29276669,,879.45000000,57.80000000,9.38000000,,879.45000000,57.80000000,9.38000000,,879.45000000,57.80000000,9.38000000,,879.45000000,57.80000000,9.38000000,
19710624,f,17.08738192,,4.29276669,,877.26000000,60.20000000,12.80000000,,877.26000000,60.20000000,12.80000000,,877.26000000,60.20000000,12.80000000,,877.26000000,60.20000000,12.80000000,
19710625,f,17.08738192,,4.29276669,,876.68000000,59.66000000,11.19000000,,876.68000000,59.66000000,11.19000000,,876.68000000,59.66000000,11.19000000,,876.68000000,59.66000000,11.19000000,
19710628,f,17.08738192,,4.29276669,,873.10000000,62.96000000,11.96000000,,873.10000000,62.96000000,11.96000000,,873.10000000,62.96000000,11.96000000,,873.10000000,62.96000000,11.96000000,
19710629,f,17.08738192,,4.29276669,,882.30000000,39.00000000,-3.74000000,,882.30000000,39.00000000,-3.74000000,,882.30000000,39.00000000,-3.74000000,,882.30000000,39.00000000,-3.74000000,
19710630,f,17.08738192,,4.29276669,,891.14000000,27.42000000,-22.16000000,,891.14000000,27.42000000,-22.16000000,,891.14000000,27.42000000,-22.16000000,,891.14000000,27.42000000,-22.16000000,
19710701,f,17.12957298,1177.675,4.29276669,,893.03000000,27.01000000,-23.03000000,,893.03000000,27.01000000,-23.03000000,,893.03000000,27.01000000,-23.03000000,,893.03000000,27.01000000,-23.03000000,
19710702,f,17.12957298,1177.675,4.29276669,,890.19000000,33.22000000,-14.57000000,,890.19000000,33.22000000,-14.57000000,,890.19000000,33.22000000,-14.57000000,,890.19000000,33.22000000,-14.57000000,
19710706,f,17.12957298,1177.675,4.29276669,,892.30000000,29.57000000,-10.32000000,,892.30000000,29.57000000,-10.32000000,,892.30000000,29.57000000,-10.32000000,,892.30000000,29.57000000,-10.32000000,
19710707,f,17.12957298,1177.675,4.29276669,,895.88000000,17.27000000,-17.05000000,,895.88000000,17.27000000,-17.05000000,,895.88000000,17.27000000,-17.05000000,,895.88000000,17.27000000,-17.05000000,
19710708,f,17.12957298,1177.675,4.29276669,,900.99000000,5.70000000,-18.46000000,,900.99000000,5.70000000,-18.46000000,,900.99000000,5.70000000,-18.46000000,,900.99000000,5.70000000,-18.46000000,
19710709,f,17.12957298,1177.675,4.29276669,,901.80000000,4.61000000,-18.79000000,,901.80000000,4.61000000,-18.79000000,,901.80000000,4.61000000,-18.79000000,,901.80000000,4.61000000,-18.79000000,
19710712,f,17.12957298,1177.675,4.29276669,,903.40000000,2.38000000,-21.01000000,,903.40000000,2.38000000,-21.01000000,,903.40000000,2.38000000,-21.01000000,,903.40000000,2.38000000,-21.01000000,
19710713,f,17.12957298,1177.675,4.29276669,,892.38000000,15.43000000,-1.02000000,,892.38000000,15.43000000,-1.02000000,,892.38000000,15.43000000,-1.02000000,,892.38000000,15.43000000,-1.02000000,
19710714,f,17.12957298,1177.675,4.29276669,,891.21000000,22.44000000,6.79000000,,891.21000000,22.44000000,6.79000000,,891.21000000,22.44000000,6.79000000,,891.21000000,22.44000000,6.79000000,
19710715,f,17.12957298,1177.675,4.29276669,,888.87000000,30.75000000,9.75000000,,888.87000000,30.75000000,9.75000000,,888.87000000,30.75000000,9.75000000,,888.87000000,30.75000000,9.75000000,
19710716,f,17.12957298,1177.675,4.29276669,,888.51000000,32.79000000,10.59000000,,888.51000000,32.79000000,10.59000000,,888.51000000,32.79000000,10.59000000,,888.51000000,32.79000000,10.59000000,
19710719,f,17.12957298,1177.675,4.29276669,,886.39000000,35.76000000,9.49000000,,886.39000000,35.76000000,9.49000000,,886.39000000,35.76000000,9.49000000,,886.39000000,35.76000000,9.49000000,
19710720,f,17.12957298,1177.675,4.29276669,,892.30000000,30.76000000,7.14000000,,892.30000000,30.76000000,7.14000000,,892.30000000,30.76000000,7.14000000,,892.30000000,30.76000000,7.14000000,
19710721,f,17.12957298,1177.675,4.29276669,,890.84000000,24.17000000,7.50000000,,890.84000000,24.17000000,7.50000000,,890.84000000,24.17000000,7.50000000,,890.84000000,24.17000000,7.50000000,
19710722,f,17.12957298,1177.675,4.29276669,,886.68000000,25.78000000,21.52000000,,886.68000000,25.78000000,21.52000000,,886.68000000,25.78000000,21.52000000,,886.68000000,25.78000000,21.52000000,
19710723,f,17.12957298,1177.675,4.29276669,,887.78000000,28.18000000,26.86000000,,887.78000000,28.18000000,26.86000000,,887.78000000,28.18000000,26.86000000,,887.78000000,28.18000000,26.86000000,
19710726,f,17.12957298,1177.675,4.29276669,,888.87000000,27.60000000,25.15000000,,888.87000000,27.60000000,25.15000000,,888.87000000,27.60000000,25.15000000,,888.87000000,27.60000000,25.15000000,
19710727,f,17.12957298,1177.675,4.29276669,,880.70000000,27.01000000,36.13000000,,880.70000000,27.01000000,36.13000000,,880.70000000,27.01000000,36.13000000,,880.70000000,27.01000000,36.13000000,
19710728,f,17.12957298,1177.675,4.29276669,,872.01000000,35.19000000,40.91000000,,872.01000000,35.19000000,40.91000000,,872.01000000,35.19000000,40.91000000,,872.01000000,35.19000000,40.91000000,
19710729,f,17.12957298,1177.675,4.29276669,,861.42000000,47.17000000,49.18000000,,861.42000000,47.17000000,49.18000000,,861.42000000,47.17000000,49.18000000,,861.42000000,47.17000000,49.18000000,
19710730,f,17.12957298,1177.675,4.29276669,,858.43000000,47.82000000,50.46000000,,858.43000000,47.82000000,50.46000000,,858.43000000,47.82000000,50.46000000,,858.43000000,47.82000000,50.46000000,
19710802,f,17.17176405,,4.29276669,,864.92000000,24.24000000,34.45000000,,864.92000000,24.24000000,34.45000000,,864.92000000,24.24000000,34.45000000,,864.92000000,24.24000000,34.45000000,
19710803,f,17.17176405,,4.29276669,,850.03000000,26.50000000,50.78000000,,850.03000000,26.50000000,50.78000000,,850.03000000,26.50000000,50.78000000,,850.03000000,26.50000000,50.78000000,
19710804,f,17.17176405,,4.29276669,,844.92000000,29.50000000,58.56000000,,844.92000000,29.50000000,58.56000000,,844.92000000,29.50000000,58.56000000,,844.92000000,29.50000000,58.56000000,
19710805,f,17.17176405,,4.29276669,,849.45000000,30.00000000,54.03000000,,849.45000000,30.00000000,54.03000000,,849.45000000,30.00000000,54.03000000,,849.45000000,30.00000000,54.03000000,
19710806,f,17.17176405,,4.29276669,,850.61000000,26.65000000,52.78000000,,850.61000000,26.65000000,52.78000000,,850.61000000,26.65000000,52.78000000,,850.61000000,26.65000000,52.78000000,
19710809,f,17.17176405,,4.29276669,,842.65000000,34.03000000,61.72000000,,842.65000000,34.03000000,61.72000000,,842.65000000,34.03000000,61.72000000,,842.65000000,34.03000000,61.72000000,
19710810,f,17.17176405,,4.29276669,,839.59000000,33.51000000,64.29000000,,839.59000000,33.51000000,64.29000000,,839.59000000,33.51000000,64.29000000,,839.59000000,33.51000000,64.29000000,
19710811,f,17.17176405,,4.29276669,,846.38000000,35.92000000,56.66000000,,846.38000000,35.92000000,56.66000000,,846.38000000,35.92000000,56.66000000,,846.38000000,35.92000000,56.66000000,
19710812,f,17.17176405,,4.29276669,,859.01000000,32.13000000,46.06000000,,859.01000000,32.13000000,46.06000000,,859.01000000,32.13000000,46.06000000,,859.01000000,32.13000000,46.06000000,
19710813,f,17.17176405,,4.29276669,,856.02000000,37.01000000,56.71000000,,856.02000000,37.01000000,56.71000000,,856.02000000,37.01000000,56.71000000,,856.02000000,37.01000000,56.71000000,
19710816,f,17.17176405,,4.29276669,,888.95000000,1.24000000,29.54000000,,888.95000000,1.24000000,29.54000000,,888.95000000,1.24000000,29.54000000,,888.95000000,1.24000000,29.54000000,
19710817,f,17.17176405,,4.29276669,,899.90000000,-7.60000000,20.49000000,,899.90000000,-7.60000000,20.49000000,,899.90000000,-7.60000000,20.49000000,,899.90000000,-7.60000000,20.49000000,
19710818,f,17.17176405,,4.29276669,,886.17000000,9.71000000,40.47000000,,886.17000000,9.71000000,40.47000000,,886.17000000,9.71000000,40.47000000,,886.17000000,9.71000000,40.47000000,
19710819,f,17.17176405,,4.29276669,,880.77000000,20.22000000,46.51000000,,880.77000000,20.22000000,46.51000000,,880.77000000,20.22000000,46.51000000,,880.77000000,20.22000000,46.51000000,
19710820,f,17.17176405,,4.29276669,,880.91000000,20.89000000,51.64000000,,880.91000000,20.89000000,51.64000000,,880.91000000,20.89000000,51.64000000,,880.91000000,20.89000000,51.64000000,
19710823,f,17.17176405,,4.29276669,,892.38000000,11.02000000,45.79000000,,892.38000000,11.02000000,45.79000000,,892.38000000,11.02000000,45.79000000,,892.38000000,11.02000000,45.79000000,
19710824,f,17.17176405,,4.29276669,,904.13000000,-11.75000000,36.08000000,,904.13000000,-11.75000000,36.08000000,,904.13000000,-11.75000000,36.08000000,,904.13000000,-11.75000000,36.08000000,
19710825,f,17.17176405,,4.29276669,,908.37000000,-17.16000000,40.48000000,,908.37000000,-17.16000000,40.48000000,,908.37000000,-17.16000000,40.48000000,,908.37000000,-17.16000000,40.48000000,
19710826,f,17.17176405,,4.29276669,,906.10000000,-17.23000000,38.32000000,,906.10000000,-17.23000000,38.32000000,,906.10000000,-17.23000000,38.32000000,,906.10000000,-17.23000000,38.32000000,
19710827,f,17.17176405,,4.29276669,,908.15000000,-19.64000000,33.18000000,,908.15000000,-19.64000000,33.18000000,,908.15000000,-19.64000000,33.18000000,,908.15000000,-19.64000000,33.18000000,
19710830,f,17.17176405,,4.29276669,,901.43000000,-15.04000000,39.20000000,,901.43000000,-15.04000000,39.20000000,,901.43000000,-15.04000000,39.20000000,,901.43000000,-15.04000000,39.20000000,
19710831,f,17.17176405,,4.29276669,,898.07000000,-5.77000000,49.72000000,,898.07000000,-5.77000000,49.72000000,,898.07000000,-5.77000000,49.72000000,,898.07000000,-5.77000000,49.72000000,
19710901,f,17.21395512,,4.29276669,,899.02000000,-8.18000000,44.98000000,,899.02000000,-8.18000000,44.98000000,,899.02000000,-8.18000000,44.98000000,,899.02000000,-8.18000000,44.98000000,
19710902,f,17.21395512,,4.29276669,,900.63000000,-13.95000000,46.46000000,,900.63000000,-13.95000000,46.46000000,,900.63000000,-13.95000000,46.46000000,,900.63000000,-13.95000000,46.46000000,
19710903,f,17.21395512,,4.29276669,,912.75000000,-24.97000000,38.07000000,,912.75000000,-24.97000000,38.07000000,,912.75000000,-24.97000000,38.07000000,,912.75000000,-24.97000000,38.07000000,
19710907,f,17.21395512,,4.29276669,,916.47000000,-27.60000000,31.68000000,,916.47000000,-27.60000000,31.68000000,,916.47000000,-27.60000000,31.68000000,,916.47000000,-27.60000000,31.68000000,
19710908,f,17.21395512,,4.29276669,,920.93000000,-40.23000000,20.82000000,,920.93000000,-40.23000000,20.82000000,,920.93000000,-40.23000000,20.82000000,,920.93000000,-40.23000000,20.82000000,
19710909,f,17.21395512,,4.29276669,,915.89000000,-43.88000000,16.52000000,,915.89000000,-43.88000000,16.52000000,,915.89000000,-43.88000000,16.52000000,,915.89000000,-43.88000000,16.52000000,
19710910,f,17.21395512,,4.29276669,,911.00000000,-49.58000000,27.45000000,,911.00000000,-49.58000000,27.45000000,,911.00000000,-49.58000000,27.45000000,,911.00000000,-49.58000000,27.45000000,
19710913,f,17.21395512,,4.29276669,,909.39000000,-50.96000000,30.53000000,,909.39000000,-50.96000000,30.53000000,,909.39000000,-50.96000000,30.53000000,,909.39000000,-50.96000000,30.53000000,
19710914,f,17.21395512,,4.29276669,,901.65000000,-36.73000000,35.74000000,,901.65000000,-36.73000000,35.74000000,,901.65000000,-36.73000000,35.74000000,,901.65000000,-36.73000000,35.74000000,
19710915,f,17.21395512,,4.29276669,,904.86000000,-54.83000000,32.11000000,,904.86000000,-54.83000000,32.11000000,,904.86000000,-54.83000000,32.11000000,,904.86000000,-54.83000000,32.11000000,
19710916,f,17.21395512,,4.29276669,,903.11000000,-58.19000000,29.44000000,,903.11000000,-58.19000000,29.44000000,,903.11000000,-58.19000000,29.44000000,,903.11000000,-58.19000000,29.44000000,
19710917,f,17.21395512,,4.29276669,,908.22000000,-58.77000000,29.03000000,,908.22000000,-58.77000000,29.03000000,,908.22000000,-58.77000000,29.03000000,,908.22000000,-58.77000000,29.03000000,
19710920,f,17.21395512,,4.29276669,,905.15000000,-54.54000000,32.31000000,,905.15000000,-54.54000000,32.31000000,,905.15000000,-54.54000000,32.31000000,,905.15000000,-54.54000000,32.31000000,
19710921,f,17.21395512,,4.29276669,,903.40000000,-60.75000000,32.94000000,,903.40000000,-60.75000000,32.94000000,,903.40000000,-60.75000000,32.94000000,,903.40000000,-60.75000000,32.94000000,
19710922,f,17.21395512,,4.29276669,,893.55000000,-53.96000000,42.51000000,,893.55000000,-53.96000000,42.51000000,,893.55000000,-53.96000000,42.51000000,,893.55000000,-53.96000000,42.51000000,
19710923,f,17.21395512,,4.29276669,,891.28000000,-44.90000000,30.02000000,,891.28000000,-44.90000000,30.02000000,,891.28000000,-44.90000000,30.02000000,,891.28000000,-44.90000000,30.02000000,
19710924,f,17.21395512,,4.29276669,,889.31000000,-30.30000000,29.25000000,,889.31000000,-30.30000000,29.25000000,,889.31000000,-30.30000000,29.25000000,,889.31000000,-30.30000000,29.25000000,
19710927,f,17.21395512,,4.29276669,,883.47000000,-27.45000000,36.57000000,,883.47000000,-27.45000000,36.57000000,,883.47000000,-27.45000000,36.57000000,,883.47000000,-27.45000000,36.57000000,
19710928,f,17.21395512,,4.29276669,,884.42000000,4.53000000,38.99000000,,884.42000000,4.53000000,38.99000000,,884.42000000,4.53000000,38.99000000,,884.42000000,4.53000000,38.99000000,
19710929,f,17.21395512,,4.29276669,,883.83000000,16.07000000,38.04000000,,883.83000000,16.07000000,38.04000000,,883.83000000,16.07000000,38.04000000,,883.83000000,16.07000000,38.04000000,
19710930,f,17.21395512,,4.29276669,,887.19000000,-1.02000000,25.96000000,,887.19000000,-1.02000000,25.96000000,,887.19000000,-1.02000000,25.96000000,,887.19000000,-1.02000000,25.96000000,
19711001,f,17.25614618,1190.297,4.29276669,,893.98000000,-13.21000000,12.71000000,,893.98000000,-13.21000000,12.71000000,,893.98000000,-13.21000000,12.71000000,,893.98000000,-13.21000000,12.71000000,
19711004,f,17.25614618,1190.297,4.29276669,,895.66000000,-14.75000000,10.75000000,,895.66000000,-14.75000000,10.75000000,,895.66000000,-14.75000000,10.75000000,,895.66000000,-14.75000000,10.75000000,
19711005,f,17.25614618,1190.297,4.29276669,,891.14000000,1.24000000,14.64000000,,891.14000000,1.24000000,14.64000000,,891.14000000,1.24000000,14.64000000,,891.14000000,1.24000000,14.64000000,
19711006,f,17.25614618,1190.297,4.29276669,,900.55000000,3.58000000,7.26000000,,900.55000000,3.58000000,7.26000000,,900.55000000,3.58000000,7.26000000,,900.55000000,3.58000000,7.26000000,
19711007,f,17.25614618,1190.297,4.29276669,,901.80000000,6.57000000,11.85000000,,901.80000000,6.57000000,11.85000000,,901.80000000,6.57000000,11.85000000,,901.80000000,6.57000000,11.85000000,
19711008,f,17.25614618,1190.297,4.29276669,,893.91000000,12.19000000,25.71000000,,893.91000000,12.19000000,25.71000000,,893.91000000,12.19000000,25.71000000,,893.91000000,12.19000000,25.71000000,
19711011,f,17.25614618,1190.297,4.29276669,,891.94000000,16.21000000,29.36000000,,891.94000000,16.21000000,29.36000000,,891.94000000,16.21000000,29.36000000,,891.94000000,16.21000000,29.36000000,
19711012,f,17.25614618,1190.297,4.29276669,,893.55000000,7.88000000,28.60000000,,893.55000000,7.88000000,28.60000000,,893.55000000,7.88000000,28.60000000,,893.55000000,7.88000000,28.60000000,
19711013,f,17.25614618,1190.297,4.29276669,,888.80000000,9.27000000,34.26000000,,888.80000000,9.27000000,34.26000000,,888.80000000,9.27000000,34.26000000,,888.80000000,9.27000000,34.26000000,
19711014,f,17.25614618,1190.297,4.29276669,,878.36000000,20.66000000,36.65000000,,878.36000000,20.66000000,36.65000000,,878.36000000,20.66000000,36.65000000,,878.36000000,20.66000000,36.65000000,
19711015,f,17.25614618,1190.297,4.29276669,,874.58000000,26.05000000,37.88000000,,874.58000000,26.05000000,37.88000000,,874.58000000,26.05000000,37.88000000,,874.58000000,26.05000000,37.88000000,
19711018,f,17.25614618,1190.297,4.29276669,,872.44000000,40.31000000,43.52000000,,872.44000000,40.31000000,43.52000000,,872.44000000,40.31000000,43.52000000,,872.44000000,40.31000000,43.52000000,
19711019,f,17.25614618,1190.297,4.29276669,,868.43000000,48.04000000,48.04000000,,868.43000000,48.04000000,48.04000000,,868.43000000,48.04000000,48.04000000,,868.43000000,48.04000000,48.04000000,
19711020,f,17.25614618,1190.297,4.29276669,,855.65000000,65.28000000,52.06000000,,855.65000000,65.28000000,52.06000000,,855.65000000,65.28000000,52.06000000,,855.65000000,65.28000000,52.06000000,
19711021,f,17.25614618,1190.297,4.29276669,,854.85000000,61.04000000,52.35000000,,854.85000000,61.04000000,52.35000000,,854.85000000,61.04000000,52.35000000,,854.85000000,61.04000000,52.35000000,
19711022,f,17.25614618,1190.297,4.29276669,,852.37000000,58.63000000,56.22000000,,852.37000000,58.63000000,56.22000000,,852.37000000,58.63000000,56.22000000,,852.37000000,58.63000000,56.22000000,
19711025,f,17.25614618,1190.297,4.29276669,,848.50000000,60.89000000,57.75000000,,848.50000000,60.89000000,57.75000000,,848.50000000,60.89000000,57.75000000,,848.50000000,60.89000000,57.75000000,
19711026,f,17.25614618,1190.297,4.29276669,,845.36000000,56.29000000,43.80000000,,845.36000000,56.29000000,43.80000000,,845.36000000,56.29000000,43.80000000,,845.36000000,56.29000000,43.80000000,
19711027,f,17.25614618,1190.297,4.29276669,,836.38000000,68.48000000,40.15000000,,836.38000000,68.48000000,40.15000000,,836.38000000,68.48000000,40.15000000,,836.38000000,68.48000000,40.15000000,
19711028,f,17.25614618,1190.297,4.29276669,,837.62000000,65.49000000,36.80000000,,837.62000000,65.49000000,36.80000000,,837.62000000,65.49000000,36.80000000,,837.62000000,65.49000000,36.80000000,
19711029,f,17.25614618,1190.297,4.29276669,,839.00000000,69.22000000,40.45000000,,839.00000000,69.22000000,40.45000000,,839.00000000,69.22000000,40.45000000,,839.00000000,69.22000000,40.45000000,
19711101,f,17.29833725,,4.29276669,,825.86000000,79.29000000,51.40000000,,825.86000000,79.29000000,51.40000000,,825.86000000,79.29000000,51.40000000,,825.86000000,79.29000000,51.40000000,
19711102,f,17.29833725,,4.29276669,,827.98000000,75.42000000,48.70000000,,827.98000000,75.42000000,48.70000000,,827.98000000,75.42000000,48.70000000,,827.98000000,75.42000000,48.70000000,
19711103,f,17.29833725,,4.29276669,,842.58000000,50.97000000,30.52000000,,842.58000000,50.97000000,30.52000000,,842.58000000,50.97000000,30.52000000,,842.58000000,50.97000000,30.52000000,
19711104,f,17.29833725,,4.29276669,,843.17000000,48.11000000,39.13000000,,843.17000000,48.11000000,39.13000000,,843.17000000,48.11000000,39.13000000,,843.17000000,48.11000000,39.13000000,
19711105,f,17.29833725,,4.29276669,,840.39000000,48.92000000,50.75000000,,840.39000000,48.92000000,50.75000000,,840.39000000,48.92000000,50.75000000,,840.39000000,48.92000000,50.75000000,
19711108,f,17.29833725,,4.29276669,,837.54000000,45.93000000,55.49000000,,837.54000000,45.93000000,55.49000000,,837.54000000,45.93000000,55.49000000,,837.54000000,45.93000000,55.49000000,
19711109,f,17.29833725,,4.29276669,,837.91000000,46.51000000,52.28000000,,837.91000000,46.51000000,52.28000000,,837.91000000,46.51000000,52.28000000,,837.91000000,46.51000000,52.28000000,
19711110,f,17.29833725,,4.29276669,,826.15000000,57.68000000,66.15000000,,826.15000000,57.68000000,66.15000000,,826.15000000,57.68000000,66.15000000,,826.15000000,57.68000000,66.15000000,
19711111,f,17.29833725,,4.29276669,,814.91000000,72.28000000,80.97000000,,814.91000000,72.28000000,80.97000000,,814.91000000,72.28000000,80.97000000,,814.91000000,72.28000000,80.97000000,
19711112,f,17.29833725,,4.29276669,,812.94000000,81.04000000,88.05000000,,812.94000000,81.04000000,88.05000000,,812.94000000,81.04000000,88.05000000,,812.94000000,81.04000000,88.05000000,
19711115,f,17.29833725,,4.29276669,,810.53000000,85.13000000,91.27000000,,810.53000000,85.13000000,91.27000000,,810.53000000,85.13000000,91.27000000,,810.53000000,85.13000000,91.27000000,
19711116,f,17.29833725,,4.29276669,,818.71000000,72.43000000,84.69000000,,818.71000000,72.43000000,84.69000000,,818.71000000,72.43000000,84.69000000,,818.71000000,72.43000000,84.69000000,
19711117,f,17.29833725,,4.29276669,,822.14000000,78.41000000,70.24000000,,822.14000000,78.41000000,70.24000000,,822.14000000,78.41000000,70.24000000,,822.14000000,78.41000000,70.24000000,
19711118,f,17.29833725,,4.29276669,,815.35000000,86.45000000,75.86000000,,815.35000000,86.45000000,75.86000000,,815.35000000,86.45000000,75.86000000,,815.35000000,86.45000000,75.86000000,
19711119,f,17.29833725,,4.29276669,,810.67000000,83.24000000,78.20000000,,810.67000000,83.24000000,78.20000000,,810.67000000,83.24000000,78.20000000,,810.67000000,83.24000000,78.20000000,
19711122,f,17.29833725,,4.29276669,,803.15000000,88.79000000,85.36000000,,803.15000000,88.79000000,85.36000000,,803.15000000,88.79000000,85.36000000,,803.15000000,88.79000000,85.36000000,
19711123,f,17.29833725,,4.29276669,,797.97000000,95.58000000,88.42000000,,797.97000000,95.58000000,88.42000000,,797.97000000,95.58000000,88.42000000,,797.97000000,95.58000000,88.42000000,
19711124,f,17.29833725,,4.29276669,,798.63000000,90.17000000,93.67000000,,798.63000000,90.17000000,93.67000000,,798.63000000,90.17000000,93.67000000,,798.63000000,90.17000000,93.67000000,
