txtdate,intdate,recession_indicator,country,spy_open,spy_high,spy_low,spy_close,spx_open,spx_high,spx_low,spx_close,dji_open,dji_high,dji_low,dji_close,cpi,gdp,inflation,unemployment
25917,19701215,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25918,19701216,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25919,19701217,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25920,19701218,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25921,19701219,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25922,19701220,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25923,19701221,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25924,19701222,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25925,19701223,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25926,19701224,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25927,19701225,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25928,19701226,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25929,19701227,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25930,19701228,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25931,19701229,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25932,19701230,f,US,,,,,,,,,,,,,16.79204445,,5.83825534,
25933,19701231,f,US,,,,,,,,,838.92000000,838.92000000,838.92000000,838.92000000,16.79204445,,5.83825534,
25934,19710101,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,5.965565015
25935,19710102,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,5.95202684
25936,19710103,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,6.016815593
25937,19710104,f,US,,,,,,,,,830.57000000,830.57000000,830.57000000,830.57000000,16.83423552,1135.156,4.29276669,5.994840596
25938,19710105,f,US,,,,,,,,,835.77000000,835.77000000,835.77000000,835.77000000,16.83423552,1135.156,4.29276669,5.99747498
25939,19710106,f,US,,,,,,,,,837.97000000,837.97000000,837.97000000,837.97000000,16.83423552,1135.156,4.29276669,6.007435685
25940,19710107,f,US,,,,,,,,,837.83000000,837.83000000,837.83000000,837.83000000,16.83423552,1135.156,4.29276669,6.121166826
25941,19710108,f,US,,,,,,,,,837.01000000,837.01000000,837.01000000,837.01000000,16.83423552,1135.156,4.29276669,6.194005077
25942,19710109,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,6.15033438
25943,19710110,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,6.021206649
25944,19710111,f,US,,,,,,,,,837.21000000,837.21000000,837.21000000,837.21000000,16.83423552,1135.156,4.29276669,6.09518245
25945,19710112,f,US,,,,,,,,,844.19000000,844.19000000,844.19000000,844.19000000,16.83423552,1135.156,4.29276669,5.978583346
25946,19710113,f,US,,,,,,,,,841.11000000,841.11000000,841.11000000,841.11000000,16.83423552,1135.156,4.29276669,
25947,19710114,f,US,,,,,,,,,843.31000000,843.31000000,843.31000000,843.31000000,16.83423552,1135.156,4.29276669,
25948,19710115,f,US,,,,,,,,,845.70000000,845.70000000,845.70000000,845.70000000,16.83423552,1135.156,4.29276669,
25949,19710116,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,
25950,19710117,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,
25951,19710118,f,US,,,,,,,,,847.82000000,847.82000000,847.82000000,847.82000000,16.83423552,1135.156,4.29276669,
25952,19710119,f,US,,,,,,,,,849.47000000,849.47000000,849.47000000,849.47000000,16.83423552,1135.156,4.29276669,
25953,19710120,f,US,,,,,,,,,849.95000000,849.95000000,849.95000000,849.95000000,16.83423552,1135.156,4.29276669,
25954,19710121,f,US,,,,,,,,,854.74000000,854.74000000,854.74000000,854.74000000,16.83423552,1135.156,4.29276669,
25955,19710122,f,US,,,,,,,,,861.31000000,861.31000000,861.31000000,861.31000000,16.83423552,1135.156,4.29276669,
25956,19710123,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,
25957,19710124,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,
25958,19710125,f,US,,,,,,,,,865.62000000,865.62000000,865.62000000,865.62000000,16.83423552,1135.156,4.29276669,
25959,19710126,f,US,,,,,,,,,866.79000000,866.79000000,866.79000000,866.79000000,16.83423552,1135.156,4.29276669,
25960,19710127,f,US,,,,,,,,,860.83000000,860.83000000,860.83000000,860.83000000,16.83423552,1135.156,4.29276669,
25961,19710128,f,US,,,,,,,,,865.14000000,865.14000000,865.14000000,865.14000000,16.83423552,1135.156,4.29276669,
25962,19710129,f,US,,,,,,,,,868.50000000,868.50000000,868.50000000,868.50000000,16.83423552,1135.156,4.29276669,
25963,19710130,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,
25964,19710131,f,US,,,,,,,,,,,,,16.83423552,1135.156,4.29276669,
25965,19710201,f,US,,,,,,,,,877.81000000,877.81000000,877.81000000,877.81000000,16.83423552,,4.29276669,
25966,19710202,f,US,,,,,,,,,874.59000000,874.59000000,874.59000000,874.59000000,16.83423552,,4.29276669,
25967,19710203,f,US,,,,,,,,,876.23000000,876.23000000,876.23000000,876.23000000,16.83423552,,4.29276669,
25968,19710204,f,US,,,,,,,,,874.79000000,874.79000000,874.79000000,874.79000000,16.83423552,,4.29276669,
25969,19710205,f,US,,,,,,,,,876.57000000,876.57000000,876.57000000,876.57000000,16.83423552,,4.29276669,
25970,19710206,f,US,,,,,,,,,,,,,16.83423552,,4.29276669,
25971,19710207,f,US,,,,,,,,,,,,,16.83423552,,4.29276669,
25972,19710208,f,US,,,,,,,,,882.12000000,882.12000000,882.12000000,882.12000000,16.83423552,,4.29276669,
25973,19710209,f,US,,,,,,,,,879.79000000,879.79000000,879.79000000,879.79000000,16.83423552,,4.29276669,
25974,19710210,f,US,,,,,,,,,881.09000000,881.09000000,881.09000000,881.09000000,16.83423552,,4.29276669,
25975,19710211,f,US,,,,,,,,,885.34000000,885.34000000,885.34000000,885.34000000,16.83423552,,4.29276669,
25976,19710212,f,US,,,,,,,,,888.83000000,888.83000000,888.83000000,888.83000000,16.83423552,,4.29276669,
25977,19710213,f,US,,,,,,,,,,,,,16.83423552,,4.29276669,
25978,19710214,f,US,,,,,,,,,,,,,16.83423552,,4.29276669,
25979,19710215,f,US,,,,,,,,,,,,,16.83423552,,4.29276669,
25980,19710216,f,US,,,,,,,,,890.06000000,890.06000000,890.06000000,890.06000000,16.83423552,,4.29276669,
25981,19710217,f,US,,,,,,,,,887.87000000,887.87000000,887.87000000,887.87000000,16.83423552,,4.29276669,
25982,19710218,f,US,,,,,,,,,885.06000000,885.06000000,885.06000000,885.06000000,16.83423552,,4.29276669,
25983,19710219,f,US,,,,,,,,,878.56000000,878.56000000,878.56000000,878.56000000,16.83423552,,4.29276669,
25984,19710220,f,US,,,,,,,,,,,,,16.83423552,,4.29276669,
25985,19710221,f,US,,,,,,,,,,,,,16.83423552,,4.29276669,
25986,19710222,f,US,,,,,,,,,868.98000000,868.98000000,868.98000000,868.98000000,16.83423552,,4.29276669,
25987,19710223,f,US,,,,,,,,,870.00000000,870.00000000,870.00000000,870.00000000,16.83423552,,4.29276669,
25988,19710224,f,US,,,,,,,,,875.62000000,875.62000000,875.62000000,875.62000000,16.83423552,,4.29276669,
25989,19710225,f,US,,,,,,,,,881.98000000,881.98000000,881.98000000,881.98000000,16.83423552,,4.29276669,
25990,19710226,f,US,,,,,,,,,878.83000000,878.83000000,878.83000000,878.83000000,16.83423552,,4.29276669,
25991,19710227,f,US,,,,,,,,,,,,,16.83423552,,4.29276669,
25992,19710228,f,US,,,,,,,,,,,,,16.83423552,,4.29276669,
25993,19710301,f,US,,,,,,,,,882.53000000,882.53000000,882.53000000,882.53000000,16.87642659,,4.29276669,
25994,19710302,f,US,,,,,,,,,883.01000000,883.01000000,883.01000000,883.01000000,16.87642659,,4.29276669,
25995,19710303,f,US,,,,,,,,,882.39000000,882.39000000,882.39000000,882.39000000,16.87642659,,4.29276669,
25996,19710304,f,US,,,,,,,,,891.36000000,891.36000000,891.36000000,891.36000000,16.87642659,,4.29276669,
25997,19710305,f,US,,,,,,,,,898.00000000,898.00000000,898.00000000,898.00000000,16.87642659,,4.29276669,
25998,19710306,f,US,,,,,,,,,,,,,16.87642659,,4.29276669,
25999,19710307,f,US,,,,,,,,,,,,,16.87642659,,4.29276669,
26000,19710308,f,US,,,,,,,,,898.62000000,898.62000000,898.62000000,898.62000000,16.87642659,,4.29276669,
26001,19710309,f,US,,,,,,,,,899.10000000,899.10000000,899.10000000,899.10000000,16.87642659,,4.29276669,
26002,19710310,f,US,,,,,,,,,895.88000000,895.88000000,895.88000000,895.88000000,16.87642659,,4.29276669,
26003,19710311,f,US,,,,,,,,,899.44000000,899.44000000,899.44000000,899.44000000,16.87642659,,4.29276669,
26004,19710312,f,US,,,,,,,,,898.34000000,898.34000000,898.34000000,898.34000000,16.87642659,,4.29276669,
26005,19710313,f,US,,,,,,,,,,,,,16.87642659,,4.29276669,
26006,19710314,f,US,,,,,,,,,,,,,16.87642659,,4.29276669,
26007,19710315,f,US,,,,,,,,,908.20000000,908.20000000,908.20000000,908.20000000,16.87642659,,4.29276669,
26194,19710918,f,US,,,,,,,,,,,,,17.21395512,,4.29276669,
26008,19710316,f,US,,,,,,,,,914.64000000,914.64000000,914.64000000,914.64000000,16.87642659,,4.29276669,
26009,19710317,f,US,,,,,,,,,914.02000000,914.02000000,914.02000000,914.02000000,16.87642659,,4.29276669,
26010,19710318,f,US,,,,,,,,,916.83000000,916.83000000,916.83000000,916.83000000,16.87642659,,4.29276669,
26011,19710319,f,US,,,,,,,,,912.92000000,912.92000000,912.92000000,912.92000000,16.87642659,,4.29276669,
26012,19710320,f,US,,,,,,,,,,,,,16.87642659,,4.29276669,
26013,19710321,f,US,,,,,,,,,,,,,16.87642659,,4.29276669,
26014,19710322,f,US,,,,,,,,,910.60000000,910.60000000,910.60000000,910.60000000,16.87642659,,4.29276669,
26015,19710323,f,US,,,,,,,,,908.89000000,908.89000000,908.89000000,908.89000000,16.87642659,,4.29276669,
26016,19710324,f,US,,,,,,,,,899.37000000,899.37000000,899.37000000,899.37000000,16.87642659,,4.29276669,
26017,19710325,f,US,,,,,,,,,900.81000000,900.81000000,900.81000000,900.81000000,16.87642659,,4.29276669,
26018,19710326,f,US,,,,,,,,,903.48000000,903.48000000,903.48000000,903.48000000,16.87642659,,4.29276669,
26019,19710327,f,US,,,,,,,,,,,,,16.87642659,,4.29276669,
26020,19710328,f,US,,,,,,,,,,,,,16.87642659,,4.29276669,
26021,19710329,f,US,,,,,,,,,903.48000000,903.48000000,903.48000000,903.48000000,16.87642659,,4.29276669,
26022,19710330,f,US,,,,,,,,,903.39000000,903.39000000,903.39000000,903.39000000,16.87642659,,4.29276669,
26023,19710331,f,US,,,,,,,,,904.37000000,904.37000000,904.37000000,904.37000000,16.87642659,,4.29276669,
26024,19710401,f,US,,,,,,,,,903.88000000,903.88000000,903.88000000,903.88000000,16.91861765,1156.271,4.29276669,
26025,19710402,f,US,,,,,,,,,903.04000000,903.04000000,903.04000000,903.04000000,16.91861765,1156.271,4.29276669,
26026,19710403,f,US,,,,,,,,,,,,,16.91861765,1156.271,4.29276669,
26027,19710404,f,US,,,,,,,,,,,,,16.91861765,1156.271,4.29276669,
26028,19710405,f,US,,,,,,,,,905.07000000,905.07000000,905.07000000,905.07000000,16.91861765,1156.271,4.29276669,
26029,19710406,f,US,,,,,,,,,912.73000000,912.73000000,912.73000000,912.73000000,16.91861765,1156.271,4.29276669,
26030,19710407,f,US,,,,,,,,,918.49000000,918.49000000,918.49000000,918.49000000,16.91861765,1156.271,4.29276669,
26031,19710408,f,US,,,,,,,,,920.39000000,920.39000000,920.39000000,920.39000000,16.91861765,1156.271,4.29276669,
26032,19710409,f,US,,,,,,,,,,,,,16.91861765,1156.271,4.29276669,
26033,19710410,f,US,,,,,,,,,,,,,16.91861765,1156.271,4.29276669,
26034,19710411,f,US,,,,,,,,,,,,,16.91861765,1156.271,4.29276669,
26035,19710412,f,US,,,,,,,,,926.64000000,926.64000000,926.64000000,926.64000000,16.91861765,1156.271,4.29276669,
26036,19710413,f,US,,,,,,,,,927.28000000,927.28000000,927.28000000,927.28000000,16.91861765,1156.271,4.29276669,
26037,19710414,f,US,,,,,,,,,932.55000000,932.55000000,932.55000000,932.55000000,16.91861765,1156.271,4.29276669,
26038,19710415,f,US,,,,,,,,,938.17000000,938.17000000,938.17000000,938.17000000,16.91861765,1156.271,4.29276669,
26039,19710416,f,US,,,,,,,,,940.21000000,940.21000000,940.21000000,940.21000000,16.91861765,1156.271,4.29276669,
26040,19710417,f,US,,,,,,,,,,,,,16.91861765,1156.271,4.29276669,
26041,19710418,f,US,,,,,,,,,,,,,16.91861765,1156.271,4.29276669,
26042,19710419,f,US,,,,,,,,,948.85000000,948.85000000,948.85000000,948.85000000,16.91861765,1156.271,4.29276669,
26043,19710420,f,US,,,,,,,,,944.42000000,944.42000000,944.42000000,944.42000000,16.91861765,1156.271,4.29276669,
26044,19710421,f,US,,,,,,,,,941.33000000,941.33000000,941.33000000,941.33000000,16.91861765,1156.271,4.29276669,
26045,19710422,f,US,,,,,,,,,940.63000000,940.63000000,940.63000000,940.63000000,16.91861765,1156.271,4.29276669,
26046,19710423,f,US,,,,,,,,,947.79000000,947.79000000,947.79000000,947.79000000,16.91861765,1156.271,4.29276669,
26047,19710424,f,US,,,,,,,,,,,,,16.91861765,1156.271,4.29276669,
26048,19710425,f,US,,,,,,,,,,,,,16.91861765,1156.271,4.29276669,
26049,19710426,f,US,,,,,,,,,944.00000000,944.00000000,944.00000000,944.00000000,16.91861765,1156.271,4.29276669,
26050,19710427,f,US,,,,,,,,,947.09000000,947.09000000,947.09000000,947.09000000,16.91861765,1156.271,4.29276669,
26051,19710428,f,US,,,,,,,,,950.82000000,950.82000000,950.82000000,950.82000000,16.91861765,1156.271,4.29276669,
26052,19710429,f,US,,,,,,,,,948.15000000,948.15000000,948.15000000,948.15000000,16.91861765,1156.271,4.29276669,
26053,19710430,f,US,,,,,,,,,941.75000000,941.75000000,941.75000000,941.75000000,16.91861765,1156.271,4.29276669,
26054,19710501,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26055,19710502,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26056,19710503,f,US,,,,,,,,,932.41000000,932.41000000,932.41000000,932.41000000,17.00299978,,4.29276669,
26057,19710504,f,US,,,,,,,,,938.45000000,938.45000000,938.45000000,938.45000000,17.00299978,,4.29276669,
26058,19710505,f,US,,,,,,,,,939.92000000,939.92000000,939.92000000,939.92000000,17.00299978,,4.29276669,
26059,19710506,f,US,,,,,,,,,937.39000000,937.39000000,937.39000000,937.39000000,17.00299978,,4.29276669,
26060,19710507,f,US,,,,,,,,,936.97000000,936.97000000,936.97000000,936.97000000,17.00299978,,4.29276669,
26061,19710508,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26062,19710509,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26063,19710510,f,US,,,,,,,,,932.55000000,932.55000000,932.55000000,932.55000000,17.00299978,,4.29276669,
26064,19710511,f,US,,,,,,,,,937.25000000,937.25000000,937.25000000,937.25000000,17.00299978,,4.29276669,
26065,19710512,f,US,,,,,,,,,937.46000000,937.46000000,937.46000000,937.46000000,17.00299978,,4.29276669,
26066,19710513,f,US,,,,,,,,,936.34000000,936.34000000,936.34000000,936.34000000,17.00299978,,4.29276669,
26067,19710514,f,US,,,,,,,,,936.06000000,936.06000000,936.06000000,936.06000000,17.00299978,,4.29276669,
26068,19710515,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26069,19710516,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26070,19710517,f,US,,,,,,,,,921.30000000,921.30000000,921.30000000,921.30000000,17.00299978,,4.29276669,
26071,19710518,f,US,,,,,,,,,918.56000000,918.56000000,918.56000000,918.56000000,17.00299978,,4.29276669,
26072,19710519,f,US,,,,,,,,,920.04000000,920.04000000,920.04000000,920.04000000,17.00299978,,4.29276669,
26073,19710520,f,US,,,,,,,,,923.41000000,923.41000000,923.41000000,923.41000000,17.00299978,,4.29276669,
26074,19710521,f,US,,,,,,,,,921.87000000,921.87000000,921.87000000,921.87000000,17.00299978,,4.29276669,
26075,19710522,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26076,19710523,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26077,19710524,f,US,,,,,,,,,913.15000000,913.15000000,913.15000000,913.15000000,17.00299978,,4.29276669,
26078,19710525,f,US,,,,,,,,,906.69000000,906.69000000,906.69000000,906.69000000,17.00299978,,4.29276669,
26079,19710526,f,US,,,,,,,,,906.41000000,906.41000000,906.41000000,906.41000000,17.00299978,,4.29276669,
26080,19710527,f,US,,,,,,,,,905.78000000,905.78000000,905.78000000,905.78000000,17.00299978,,4.29276669,
26081,19710528,f,US,,,,,,,,,907.81000000,907.81000000,907.81000000,907.81000000,17.00299978,,4.29276669,
26082,19710529,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26083,19710530,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26084,19710531,f,US,,,,,,,,,,,,,17.00299978,,4.29276669,
26085,19710601,f,US,,,,,,,,,913.65000000,913.65000000,913.65000000,913.65000000,17.08738192,,4.29276669,
26086,19710602,f,US,,,,,,,,,919.62000000,919.62000000,919.62000000,919.62000000,17.08738192,,4.29276669,
26087,19710603,f,US,,,,,,,,,921.30000000,921.30000000,921.30000000,921.30000000,17.08738192,,4.29276669,
26088,19710604,f,US,,,,,,,,,922.15000000,922.15000000,922.15000000,922.15000000,17.08738192,,4.29276669,
26089,19710605,f,US,,,,,,,,,,,,,17.08738192,,4.29276669,
26090,19710606,f,US,,,,,,,,,,,,,17.08738192,,4.29276669,
26091,19710607,f,US,,,,,,,,,923.06000000,923.06000000,923.06000000,923.06000000,17.08738192,,4.29276669,
26092,19710608,f,US,,,,,,,,,915.01000000,915.01000000,915.01000000,915.01000000,17.08738192,,4.29276669,
26093,19710609,f,US,,,,,,,,,912.46000000,912.46000000,912.46000000,912.46000000,17.08738192,,4.29276669,
26094,19710610,f,US,,,,,,,,,915.96000000,915.96000000,915.96000000,915.96000000,17.08738192,,4.29276669,
26095,19710611,f,US,,,,,,,,,916.47000000,916.47000000,916.47000000,916.47000000,17.08738192,,4.29276669,
26096,19710612,f,US,,,,,,,,,,,,,17.08738192,,4.29276669,
26097,19710613,f,US,,,,,,,,,,,,,17.08738192,,4.29276669,
26098,19710614,f,US,,,,,,,,,907.71000000,907.71000000,907.71000000,907.71000000,17.08738192,,4.29276669,
26099,19710615,f,US,,,,,,,,,907.20000000,907.20000000,907.20000000,907.20000000,17.08738192,,4.29276669,
26100,19710616,f,US,,,,,,,,,908.59000000,908.59000000,908.59000000,908.59000000,17.08738192,,4.29276669,
26101,19710617,f,US,,,,,,,,,906.25000000,906.25000000,906.25000000,906.25000000,17.08738192,,4.29276669,
26102,19710618,f,US,,,,,,,,,889.16000000,889.16000000,889.16000000,889.16000000,17.08738192,,4.29276669,
26103,19710619,f,US,,,,,,,,,,,,,17.08738192,,4.29276669,
26104,19710620,f,US,,,,,,,,,,,,,17.08738192,,4.29276669,
26105,19710621,f,US,,,,,,,,,876.53000000,876.53000000,876.53000000,876.53000000,17.08738192,,4.29276669,
26106,19710622,f,US,,,,,,,,,874.42000000,874.42000000,874.42000000,874.42000000,17.08738192,,4.29276669,
26107,19710623,f,US,,,,,,,,,879.45000000,879.45000000,879.45000000,879.45000000,17.08738192,,4.29276669,
26108,19710624,f,US,,,,,,,,,877.26000000,877.26000000,877.26000000,877.26000000,17.08738192,,4.29276669,
26109,19710625,f,US,,,,,,,,,876.68000000,876.68000000,876.68000000,876.68000000,17.08738192,,4.29276669,
26110,19710626,f,US,,,,,,,,,,,,,17.08738192,,4.29276669,
26111,19710627,f,US,,,,,,,,,,,,,17.08738192,,4.29276669,
26112,19710628,f,US,,,,,,,,,873.10000000,873.10000000,873.10000000,873.10000000,17.08738192,,4.29276669,
26113,19710629,f,US,,,,,,,,,882.30000000,882.30000000,882.30000000,882.30000000,17.08738192,,4.29276669,
26114,19710630,f,US,,,,,,,,,891.14000000,891.14000000,891.14000000,891.14000000,17.08738192,,4.29276669,
26115,19710701,f,US,,,,,,,,,893.03000000,893.03000000,893.03000000,893.03000000,17.12957298,1177.675,4.29276669,
26116,19710702,f,US,,,,,,,,,890.19000000,890.19000000,890.19000000,890.19000000,17.12957298,1177.675,4.29276669,
26117,19710703,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26118,19710704,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26119,19710705,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26120,19710706,f,US,,,,,,,,,892.30000000,892.30000000,892.30000000,892.30000000,17.12957298,1177.675,4.29276669,
26121,19710707,f,US,,,,,,,,,895.88000000,895.88000000,895.88000000,895.88000000,17.12957298,1177.675,4.29276669,
26122,19710708,f,US,,,,,,,,,900.99000000,900.99000000,900.99000000,900.99000000,17.12957298,1177.675,4.29276669,
26123,19710709,f,US,,,,,,,,,901.80000000,901.80000000,901.80000000,901.80000000,17.12957298,1177.675,4.29276669,
26124,19710710,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26125,19710711,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26126,19710712,f,US,,,,,,,,,903.40000000,903.40000000,903.40000000,903.40000000,17.12957298,1177.675,4.29276669,
26127,19710713,f,US,,,,,,,,,892.38000000,892.38000000,892.38000000,892.38000000,17.12957298,1177.675,4.29276669,
26128,19710714,f,US,,,,,,,,,891.21000000,891.21000000,891.21000000,891.21000000,17.12957298,1177.675,4.29276669,
26129,19710715,f,US,,,,,,,,,888.87000000,888.87000000,888.87000000,888.87000000,17.12957298,1177.675,4.29276669,
26130,19710716,f,US,,,,,,,,,888.51000000,888.51000000,888.51000000,888.51000000,17.12957298,1177.675,4.29276669,
26131,19710717,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26132,19710718,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26133,19710719,f,US,,,,,,,,,886.39000000,886.39000000,886.39000000,886.39000000,17.12957298,1177.675,4.29276669,
26134,19710720,f,US,,,,,,,,,892.30000000,892.30000000,892.30000000,892.30000000,17.12957298,1177.675,4.29276669,
26135,19710721,f,US,,,,,,,,,890.84000000,890.84000000,890.84000000,890.84000000,17.12957298,1177.675,4.29276669,
26136,19710722,f,US,,,,,,,,,886.68000000,886.68000000,886.68000000,886.68000000,17.12957298,1177.675,4.29276669,
26137,19710723,f,US,,,,,,,,,887.78000000,887.78000000,887.78000000,887.78000000,17.12957298,1177.675,4.29276669,
26138,19710724,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26139,19710725,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26140,19710726,f,US,,,,,,,,,888.87000000,888.87000000,888.87000000,888.87000000,17.12957298,1177.675,4.29276669,
26141,19710727,f,US,,,,,,,,,880.70000000,880.70000000,880.70000000,880.70000000,17.12957298,1177.675,4.29276669,
26142,19710728,f,US,,,,,,,,,872.01000000,872.01000000,872.01000000,872.01000000,17.12957298,1177.675,4.29276669,
26143,19710729,f,US,,,,,,,,,861.42000000,861.42000000,861.42000000,861.42000000,17.12957298,1177.675,4.29276669,
26144,19710730,f,US,,,,,,,,,858.43000000,858.43000000,858.43000000,858.43000000,17.12957298,1177.675,4.29276669,
26145,19710731,f,US,,,,,,,,,,,,,17.12957298,1177.675,4.29276669,
26146,19710801,f,US,,,,,,,,,,,,,17.17176405,,4.29276669,
26147,19710802,f,US,,,,,,,,,864.92000000,864.92000000,864.92000000,864.92000000,17.17176405,,4.29276669,
26148,19710803,f,US,,,,,,,,,850.03000000,850.03000000,850.03000000,850.03000000,17.17176405,,4.29276669,
26149,19710804,f,US,,,,,,,,,844.92000000,844.92000000,844.92000000,844.92000000,17.17176405,,4.29276669,
26150,19710805,f,US,,,,,,,,,849.45000000,849.45000000,849.45000000,849.45000000,17.17176405,,4.29276669,
26151,19710806,f,US,,,,,,,,,850.61000000,850.61000000,850.61000000,850.61000000,17.17176405,,4.29276669,
26152,19710807,f,US,,,,,,,,,,,,,17.17176405,,4.29276669,
26153,19710808,f,US,,,,,,,,,,,,,17.17176405,,4.29276669,
26154,19710809,f,US,,,,,,,,,842.65000000,842.65000000,842.65000000,842.65000000,17.17176405,,4.29276669,
26155,19710810,f,US,,,,,,,,,839.59000000,839.59000000,839.59000000,839.59000000,17.17176405,,4.29276669,
26156,19710811,f,US,,,,,,,,,846.38000000,846.38000000,846.38000000,846.38000000,17.17176405,,4.29276669,
26157,19710812,f,US,,,,,,,,,859.01000000,859.01000000,859.01000000,859.01000000,17.17176405,,4.29276669,
26158,19710813,f,US,,,,,,,,,856.02000000,856.02000000,856.02000000,856.02000000,17.17176405,,4.29276669,
26159,19710814,f,US,,,,,,,,,,,,,17.17176405,,4.29276669,
26160,19710815,f,US,,,,,,,,,,,,,17.17176405,,4.29276669,
26161,19710816,f,US,,,,,,,,,888.95000000,888.95000000,888.95000000,888.95000000,17.17176405,,4.29276669,
26162,19710817,f,US,,,,,,,,,899.90000000,899.90000000,899.90000000,899.90000000,17.17176405,,4.29276669,
26163,19710818,f,US,,,,,,,,,886.17000000,886.17000000,886.17000000,886.17000000,17.17176405,,4.29276669,
26164,19710819,f,US,,,,,,,,,880.77000000,880.77000000,880.77000000,880.77000000,17.17176405,,4.29276669,
26165,19710820,f,US,,,,,,,,,880.91000000,880.91000000,880.91000000,880.91000000,17.17176405,,4.29276669,
26166,19710821,f,US,,,,,,,,,,,,,17.17176405,,4.29276669,
26167,19710822,f,US,,,,,,,,,,,,,17.17176405,,4.29276669,
26168,19710823,f,US,,,,,,,,,892.38000000,892.38000000,892.38000000,892.38000000,17.17176405,,4.29276669,
26169,19710824,f,US,,,,,,,,,904.13000000,904.13000000,904.13000000,904.13000000,17.17176405,,4.29276669,
26170,19710825,f,US,,,,,,,,,908.37000000,908.37000000,908.37000000,908.37000000,17.17176405,,4.29276669,
26171,19710826,f,US,,,,,,,,,906.10000000,906.10000000,906.10000000,906.10000000,17.17176405,,4.29276669,
26172,19710827,f,US,,,,,,,,,908.15000000,908.15000000,908.15000000,908.15000000,17.17176405,,4.29276669,
26173,19710828,f,US,,,,,,,,,,,,,17.17176405,,4.29276669,
26174,19710829,f,US,,,,,,,,,,,,,17.17176405,,4.29276669,
26175,19710830,f,US,,,,,,,,,901.43000000,901.43000000,901.43000000,901.43000000,17.17176405,,4.29276669,
26176,19710831,f,US,,,,,,,,,898.07000000,898.07000000,898.07000000,898.07000000,17.17176405,,4.29276669,
26177,19710901,f,US,,,,,,,,,899.02000000,899.02000000,899.02000000,899.02000000,17.21395512,,4.29276669,
