intdate,ri,cpi,cpi_lag,gdp,gdp_lag,inf,inf_lag,unp,unp_lag,dji_open,dji_open_lag,dji_close,dji_close_lag,dji_opcl_diff,dji_opcl_lag,dji_high,dji_high_lag,dji_low,dji_low_lag,dji_hilo_diff,dji_hilo_lag
19710701,f,17.12957298,17.08738192,1177.675,,4.29276669,4.29276669,,,893.03000000,891.14000000,893.03000000,891.14000000,0.00000000,0.00000000,893.03000000,891.14000000,893.03000000,891.14000000,0.00000000,0.00000000
19710702,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,890.19000000,893.03000000,890.19000000,893.03000000,0.00000000,0.00000000,890.19000000,893.03000000,890.19000000,893.03000000,0.00000000,0.00000000
19710706,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,892.30000000,890.19000000,892.30000000,890.19000000,0.00000000,0.00000000,892.30000000,890.19000000,892.30000000,890.19000000,0.00000000,0.00000000
19710707,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,895.88000000,892.30000000,895.88000000,892.30000000,0.00000000,0.00000000,895.88000000,892.30000000,895.88000000,892.30000000,0.00000000,0.00000000
19710708,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,900.99000000,895.88000000,900.99000000,895.88000000,0.00000000,0.00000000,900.99000000,895.88000000,900.99000000,895.88000000,0.00000000,0.00000000
19710709,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,901.80000000,900.99000000,901.80000000,900.99000000,0.00000000,0.00000000,901.80000000,900.99000000,901.80000000,900.99000000,0.00000000,0.00000000
19710712,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,903.40000000,901.80000000,903.40000000,901.80000000,0.00000000,0.00000000,903.40000000,901.80000000,903.40000000,901.80000000,0.00000000,0.00000000
19710713,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,892.38000000,903.40000000,892.38000000,903.40000000,0.00000000,0.00000000,892.38000000,903.40000000,892.38000000,903.40000000,0.00000000,0.00000000
19710714,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,891.21000000,892.38000000,891.21000000,892.38000000,0.00000000,0.00000000,891.21000000,892.38000000,891.21000000,892.38000000,0.00000000,0.00000000
19710715,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,888.87000000,891.21000000,888.87000000,891.21000000,0.00000000,0.00000000,888.87000000,891.21000000,888.87000000,891.21000000,0.00000000,0.00000000
19710716,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,888.51000000,888.87000000,888.51000000,888.87000000,0.00000000,0.00000000,888.51000000,888.87000000,888.51000000,888.87000000,0.00000000,0.00000000
19710719,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,886.39000000,888.51000000,886.39000000,888.51000000,0.00000000,0.00000000,886.39000000,888.51000000,886.39000000,888.51000000,0.00000000,0.00000000
19710720,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,892.30000000,886.39000000,892.30000000,886.39000000,0.00000000,0.00000000,892.30000000,886.39000000,892.30000000,886.39000000,0.00000000,0.00000000
19710721,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,890.84000000,892.30000000,890.84000000,892.30000000,0.00000000,0.00000000,890.84000000,892.30000000,890.84000000,892.30000000,0.00000000,0.00000000
19710722,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,886.68000000,890.84000000,886.68000000,890.84000000,0.00000000,0.00000000,886.68000000,890.84000000,886.68000000,890.84000000,0.00000000,0.00000000
19710723,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,887.78000000,886.68000000,887.78000000,886.68000000,0.00000000,0.00000000,887.78000000,886.68000000,887.78000000,886.68000000,0.00000000,0.00000000
19710726,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,888.87000000,887.78000000,888.87000000,887.78000000,0.00000000,0.00000000,888.87000000,887.78000000,888.87000000,887.78000000,0.00000000,0.00000000
19710727,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,880.70000000,888.87000000,880.70000000,888.87000000,0.00000000,0.00000000,880.70000000,888.87000000,880.70000000,888.87000000,0.00000000,0.00000000
19710728,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,872.01000000,880.70000000,872.01000000,880.70000000,0.00000000,0.00000000,872.01000000,880.70000000,872.01000000,880.70000000,0.00000000,0.00000000
19710729,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,861.42000000,872.01000000,861.42000000,872.01000000,0.00000000,0.00000000,861.42000000,872.01000000,861.42000000,872.01000000,0.00000000,0.00000000
19710730,f,17.12957298,17.12957298,1177.675,1177.675,4.29276669,4.29276669,,,858.43000000,861.42000000,858.43000000,861.42000000,0.00000000,0.00000000,858.43000000,861.42000000,858.43000000,861.42000000,0.00000000,0.00000000
19710802,f,17.17176405,17.12957298,,1177.675,4.29276669,4.29276669,,,864.92000000,858.43000000,864.92000000,858.43000000,0.00000000,0.00000000,864.92000000,858.43000000,864.92000000,858.43000000,0.00000000,0.00000000
19710803,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,850.03000000,864.92000000,850.03000000,864.92000000,0.00000000,0.00000000,850.03000000,864.92000000,850.03000000,864.92000000,0.00000000,0.00000000
19710804,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,844.92000000,850.03000000,844.92000000,850.03000000,0.00000000,0.00000000,844.92000000,850.03000000,844.92000000,850.03000000,0.00000000,0.00000000
19710805,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,849.45000000,844.92000000,849.45000000,844.92000000,0.00000000,0.00000000,849.45000000,844.92000000,849.45000000,844.92000000,0.00000000,0.00000000
19710806,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,850.61000000,849.45000000,850.61000000,849.45000000,0.00000000,0.00000000,850.61000000,849.45000000,850.61000000,849.45000000,0.00000000,0.00000000
19710809,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,842.65000000,850.61000000,842.65000000,850.61000000,0.00000000,0.00000000,842.65000000,850.61000000,842.65000000,850.61000000,0.00000000,0.00000000
19710810,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,839.59000000,842.65000000,839.59000000,842.65000000,0.00000000,0.00000000,839.59000000,842.65000000,839.59000000,842.65000000,0.00000000,0.00000000
19710811,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,846.38000000,839.59000000,846.38000000,839.59000000,0.00000000,0.00000000,846.38000000,839.59000000,846.38000000,839.59000000,0.00000000,0.00000000
19710812,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,859.01000000,846.38000000,859.01000000,846.38000000,0.00000000,0.00000000,859.01000000,846.38000000,859.01000000,846.38000000,0.00000000,0.00000000
19710813,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,856.02000000,859.01000000,856.02000000,859.01000000,0.00000000,0.00000000,856.02000000,859.01000000,856.02000000,859.01000000,0.00000000,0.00000000
19710816,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,888.95000000,856.02000000,888.95000000,856.02000000,0.00000000,0.00000000,888.95000000,856.02000000,888.95000000,856.02000000,0.00000000,0.00000000
19710817,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,899.90000000,888.95000000,899.90000000,888.95000000,0.00000000,0.00000000,899.90000000,888.95000000,899.90000000,888.95000000,0.00000000,0.00000000
19710818,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,886.17000000,899.90000000,886.17000000,899.90000000,0.00000000,0.00000000,886.17000000,899.90000000,886.17000000,899.90000000,0.00000000,0.00000000
19710819,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,880.77000000,886.17000000,880.77000000,886.17000000,0.00000000,0.00000000,880.77000000,886.17000000,880.77000000,886.17000000,0.00000000,0.00000000
19710820,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,880.91000000,880.77000000,880.91000000,880.77000000,0.00000000,0.00000000,880.91000000,880.77000000,880.91000000,880.77000000,0.00000000,0.00000000
19710823,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,892.38000000,880.91000000,892.38000000,880.91000000,0.00000000,0.00000000,892.38000000,880.91000000,892.38000000,880.91000000,0.00000000,0.00000000
19710824,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,904.13000000,892.38000000,904.13000000,892.38000000,0.00000000,0.00000000,904.13000000,892.38000000,904.13000000,892.38000000,0.00000000,0.00000000
19710825,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,908.37000000,904.13000000,908.37000000,904.13000000,0.00000000,0.00000000,908.37000000,904.13000000,908.37000000,904.13000000,0.00000000,0.00000000
19710826,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,906.10000000,908.37000000,906.10000000,908.37000000,0.00000000,0.00000000,906.10000000,908.37000000,906.10000000,908.37000000,0.00000000,0.00000000
19710827,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,908.15000000,906.10000000,908.15000000,906.10000000,0.00000000,0.00000000,908.15000000,906.10000000,908.15000000,906.10000000,0.00000000,0.00000000
19710830,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,901.43000000,908.15000000,901.43000000,908.15000000,0.00000000,0.00000000,901.43000000,908.15000000,901.43000000,908.15000000,0.00000000,0.00000000
19710831,f,17.17176405,17.17176405,,,4.29276669,4.29276669,,,898.07000000,901.43000000,898.07000000,901.43000000,0.00000000,0.00000000,898.07000000,901.43000000,898.07000000,901.43000000,0.00000000,0.00000000
19710901,f,17.21395512,17.17176405,,,4.29276669,4.29276669,,,899.02000000,898.07000000,899.02000000,898.07000000,0.00000000,0.00000000,899.02000000,898.07000000,899.02000000,898.07000000,0.00000000,0.00000000
19710902,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,900.63000000,899.02000000,900.63000000,899.02000000,0.00000000,0.00000000,900.63000000,899.02000000,900.63000000,899.02000000,0.00000000,0.00000000
19710903,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,912.75000000,900.63000000,912.75000000,900.63000000,0.00000000,0.00000000,912.75000000,900.63000000,912.75000000,900.63000000,0.00000000,0.00000000
19710907,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,916.47000000,912.75000000,916.47000000,912.75000000,0.00000000,0.00000000,916.47000000,912.75000000,916.47000000,912.75000000,0.00000000,0.00000000
19710908,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,920.93000000,916.47000000,920.93000000,916.47000000,0.00000000,0.00000000,920.93000000,916.47000000,920.93000000,916.47000000,0.00000000,0.00000000
19710909,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,915.89000000,920.93000000,915.89000000,920.93000000,0.00000000,0.00000000,915.89000000,920.93000000,915.89000000,920.93000000,0.00000000,0.00000000
19710910,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,911.00000000,915.89000000,911.00000000,915.89000000,0.00000000,0.00000000,911.00000000,915.89000000,911.00000000,915.89000000,0.00000000,0.00000000
19710913,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,909.39000000,911.00000000,909.39000000,911.00000000,0.00000000,0.00000000,909.39000000,911.00000000,909.39000000,911.00000000,0.00000000,0.00000000
19710914,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,901.65000000,909.39000000,901.65000000,909.39000000,0.00000000,0.00000000,901.65000000,909.39000000,901.65000000,909.39000000,0.00000000,0.00000000
19710915,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,904.86000000,901.65000000,904.86000000,901.65000000,0.00000000,0.00000000,904.86000000,901.65000000,904.86000000,901.65000000,0.00000000,0.00000000
19710916,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,903.11000000,904.86000000,903.11000000,904.86000000,0.00000000,0.00000000,903.11000000,904.86000000,903.11000000,904.86000000,0.00000000,0.00000000
19710917,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,908.22000000,903.11000000,908.22000000,903.11000000,0.00000000,0.00000000,908.22000000,903.11000000,908.22000000,903.11000000,0.00000000,0.00000000
19710920,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,905.15000000,908.22000000,905.15000000,908.22000000,0.00000000,0.00000000,905.15000000,908.22000000,905.15000000,908.22000000,0.00000000,0.00000000
19710921,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,903.40000000,905.15000000,903.40000000,905.15000000,0.00000000,0.00000000,903.40000000,905.15000000,903.40000000,905.15000000,0.00000000,0.00000000
19710922,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,893.55000000,903.40000000,893.55000000,903.40000000,0.00000000,0.00000000,893.55000000,903.40000000,893.55000000,903.40000000,0.00000000,0.00000000
19710923,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,891.28000000,893.55000000,891.28000000,893.55000000,0.00000000,0.00000000,891.28000000,893.55000000,891.28000000,893.55000000,0.00000000,0.00000000
19710924,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,889.31000000,891.28000000,889.31000000,891.28000000,0.00000000,0.00000000,889.31000000,891.28000000,889.31000000,891.28000000,0.00000000,0.00000000
19710927,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,883.47000000,889.31000000,883.47000000,889.31000000,0.00000000,0.00000000,883.47000000,889.31000000,883.47000000,889.31000000,0.00000000,0.00000000
19710928,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,884.42000000,883.47000000,884.42000000,883.47000000,0.00000000,0.00000000,884.42000000,883.47000000,884.42000000,883.47000000,0.00000000,0.00000000
19710929,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,883.83000000,884.42000000,883.83000000,884.42000000,0.00000000,0.00000000,883.83000000,884.42000000,883.83000000,884.42000000,0.00000000,0.00000000
19710930,f,17.21395512,17.21395512,,,4.29276669,4.29276669,,,887.19000000,883.83000000,887.19000000,883.83000000,0.00000000,0.00000000,887.19000000,883.83000000,887.19000000,883.83000000,0.00000000,0.00000000
19711001,f,17.25614618,17.21395512,1190.297,,4.29276669,4.29276669,,,893.98000000,887.19000000,893.98000000,887.19000000,0.00000000,0.00000000,893.98000000,887.19000000,893.98000000,887.19000000,0.00000000,0.00000000
19711004,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,895.66000000,893.98000000,895.66000000,893.98000000,0.00000000,0.00000000,895.66000000,893.98000000,895.66000000,893.98000000,0.00000000,0.00000000
19711005,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,891.14000000,895.66000000,891.14000000,895.66000000,0.00000000,0.00000000,891.14000000,895.66000000,891.14000000,895.66000000,0.00000000,0.00000000
19711006,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,900.55000000,891.14000000,900.55000000,891.14000000,0.00000000,0.00000000,900.55000000,891.14000000,900.55000000,891.14000000,0.00000000,0.00000000
19711007,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,901.80000000,900.55000000,901.80000000,900.55000000,0.00000000,0.00000000,901.80000000,900.55000000,901.80000000,900.55000000,0.00000000,0.00000000
19711008,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,893.91000000,901.80000000,893.91000000,901.80000000,0.00000000,0.00000000,893.91000000,901.80000000,893.91000000,901.80000000,0.00000000,0.00000000
19711011,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,891.94000000,893.91000000,891.94000000,893.91000000,0.00000000,0.00000000,891.94000000,893.91000000,891.94000000,893.91000000,0.00000000,0.00000000
19711012,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,893.55000000,891.94000000,893.55000000,891.94000000,0.00000000,0.00000000,893.55000000,891.94000000,893.55000000,891.94000000,0.00000000,0.00000000
19711013,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,888.80000000,893.55000000,888.80000000,893.55000000,0.00000000,0.00000000,888.80000000,893.55000000,888.80000000,893.55000000,0.00000000,0.00000000
19711014,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,878.36000000,888.80000000,878.36000000,888.80000000,0.00000000,0.00000000,878.36000000,888.80000000,878.36000000,888.80000000,0.00000000,0.00000000
19711015,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,874.58000000,878.36000000,874.58000000,878.36000000,0.00000000,0.00000000,874.58000000,878.36000000,874.58000000,878.36000000,0.00000000,0.00000000
19711018,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,872.44000000,874.58000000,872.44000000,874.58000000,0.00000000,0.00000000,872.44000000,874.58000000,872.44000000,874.58000000,0.00000000,0.00000000
19711019,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,868.43000000,872.44000000,868.43000000,872.44000000,0.00000000,0.00000000,868.43000000,872.44000000,868.43000000,872.44000000,0.00000000,0.00000000
19711020,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,855.65000000,868.43000000,855.65000000,868.43000000,0.00000000,0.00000000,855.65000000,868.43000000,855.65000000,868.43000000,0.00000000,0.00000000
19711021,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,854.85000000,855.65000000,854.85000000,855.65000000,0.00000000,0.00000000,854.85000000,855.65000000,854.85000000,855.65000000,0.00000000,0.00000000
19711022,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,852.37000000,854.85000000,852.37000000,854.85000000,0.00000000,0.00000000,852.37000000,854.85000000,852.37000000,854.85000000,0.00000000,0.00000000
19711025,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,848.50000000,852.37000000,848.50000000,852.37000000,0.00000000,0.00000000,848.50000000,852.37000000,848.50000000,852.37000000,0.00000000,0.00000000
19711026,f,17.25614618,17.25614618,1190.297,1190.297,4.29276669,4.29276669,,,845.36000000,848.50000000,845.36000000,848.50000000,0.00000000,0.00000000,845.36000000,848.50000000,845.36000000,848.50000000,0.00000000,0.00000000
